標的名稱,代碼,幣別,類型,成立日期,風險收益等級,配息頻率,淨值日期,淨值,三個月(%),六個月(%),一年(%),三年(%),成立以來(%),年化標準差,年化Sharpe,年化Beta,規模日期,基金規模,嘉實基金評等,備註
野村環球基金-累積類型新臺幣計價,ACKH04-TFNY,台幣,跨國投資股票型全球市場,1988/11/28,RR3,,2026/06/30,42.3,17.17,9.33,23.65,71.67,559.4,15.57,0.4,0.9,2026/05/31,51.723億,3,
野村環球基金-美元計價,ACKH78-TFNZ,美元,跨國投資股票型全球市場,2017/05/09,RR3,無,2026/06/30,29.32,17.75,7.95,16.35,67.93,193.2,17.96,0.25,1.08,2026/05/31,4.0988億,2.5,
聯博-全球多元收益基金AD月配級別美元(基金之配息來源可能為本金)_(月配/現金),ALBG6-TFO1,美元,平衡型,2014/12/11,RR3,月配,2026/06/30,9.24,7.21,3.86,11.47,39.34,58.34,8.71,0.33,0.52,2026/05/31,"3,802.00百萬",2.5,
瀚亞多重收益優化組合基金B類型-新台幣(本基金得投資於非投資等級之高風險債券基金且配息來源可能為本金)_(月配/現金),ACCP135-TFO2,台幣,全球組合型平衡型,2018/09/26,RR3,月配,2026/06/30,9.89,11.27,9.6,20.09,39.22,60.2,9.05,0.56,0.53,2026/05/31,29.4763億,3,
瀚亞多重收益優化組合基金B類型-美元(本基金得投資於非投資等級之高風險債券基金且配息來源可能為本金)_(月配/現金),ACCP138-TFO3,美元,全球組合型平衡型,2018/09/26,RR3,月配,2026/06/30,8.51,11.78,8.54,15.06,39.08,55.29,11.13,0.35,0.68,2026/05/31,231.1699億,2,
貝萊德全球智慧數據股票入息基金A6 美元(基金之配息來源可能為本金且並無保證收益及配息)_(月配/單位數_僅供一生傳富、招財進保、世紀贏家商品連結),SHZT9-TFO4,美元,股票型,2014/10/08,RR3,月配,2026/06/30,9.53,8.18,6.8,12.12,48.89,129.32,10.52,0.3,0.62,2026/04/30,"12,779.00百萬",2.5,僅供一生傳富/招財進保/世紀贏家商品連結
凱基收益成長多重資產基金-新臺幣B(月配)(本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金)_(月配/單位數_僅供一生傳富、招財進保、世紀贏家商品連結),ACKG61-TFO5,台幣,多重資產型,2019/09/25,RR3,月配,2026/06/30,9.4407,9.97,3.79,15.08,44.18,55.35,10.45,0.37,0.61,2026/05/31,15.8454億,2.5,僅供一生傳富/招財進保/世紀贏家商品連結
凱基收益成長多重資產基金-美元B(月配)(本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金)_(月配/單位數_僅供一生傳富、招財進保、世紀贏家商品連結),ACKG65-TFO6,美元,多重資產型,2019/09/25,RR3,月配,2026/06/30,9.9451,10.51,3.63,12.57,51.2,72.55,11.81,0.28,0.71,2026/05/31,7.7929億,2.5,僅供一生傳富/招財進保/世紀贏家商品連結
摩根投資基金－多重收益基金 - JPM多重收益(美元對沖) - A股(每月派息)(本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金)_(月配/單位數_僅供一生傳富、招財進保、世紀贏家商品連結),JFZA5-TFO7,美元,平衡型,2012/08/31,RR3,月配,2026/06/29,131.06,7.45,6.75,13.65,35.35,109.2,6.96,0.49,0.44,2026/04/30,"20,977.00百萬",3,僅供一生傳富/招財進保/世紀贏家商品連結
摩根投資基金 - 多重收益基金 - JPM多重收益(澳幣對沖) - A股(利率入息)(本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金)_(月配/單位數_僅供一生傳富、招財進保、世紀贏家商品連結),JFZB0-TFO8,澳幣,平衡型,2013/03/28,RR3,月配,2026/06/29,9.35,7.46,6.64,13.11,31.15,89.14,6.93,0.47,0.44,2026/04/30,"20,977.00百萬",3,僅供一生傳富/招財進保/世紀贏家商品連結
摩根基金－環球債券收益基金 - JPM環球債券收益(美元) - A股(每月派息)(本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金)_(月配/單位數_僅供一生傳富、招財進保、世紀贏家商品連結),JFZL4-TFO9,美元,債券型,2014/12/19,RR3,月配,2026/06/29,7.65,1.94,1.4,4.05,19.06,47.05,2.24,0.36,0.5,2026/04/30,"13,958.00百萬",3.5,僅供一生傳富/招財進保/世紀贏家商品連結
貝萊德亞洲老虎債券基金 A6 美元 (穩定配息)(基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金),SHZN1-TFOB,美元,債券型,2012/04/02,RR3,月配,2026/06/30,8.32,1.81,1.28,6.48,22.02,46.1,3.82,0.39,0.96,2026/04/30,"2,153.00百萬",4.5,
富蘭克林華美全球債券組合基金-分配型(本基金之配息來源可能為本金),ACFT0301-TFOG,台幣,全球組合型債券型,2007/05/15,RR3,月配,2026/06/30,6.4215,2.49,1.73,9.29,19.03,22.27,4.09,0.55,1.03,2026/05/31,2.9404億,3,
摩根基金－美國複合收益債券基金 - JPM 美國複合收益債券(美元)－ A股(每月派息)(本基金之配息來源可能為本金),JFZ93-TFOH,美元,債券型,2010/04/06,RR2,月配,2026/06/29,8.32,1.75,0.46,3.74,11.72,43.17,4.02,0.18,1.1,2026/04/30,"4,672.00百萬",2.5,
摩根基金－環球企業債券基金 - JPM環球企業債券(美元)- A股(每月派息)(本基金之配息來源可能為本金),JFZ97-TFOJ,美元,債券型,2010/09/03,RR2,月配,2026/06/29,90.74,2.68,0.94,4.52,18.46,65.37,3.84,0.25,1.02,2026/04/30,"6,174.00百萬",3.5,
瀚亞投資─亞洲債券基金Aadm(澳幣避險月配)(本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金),IOF33-TFOM,澳幣,債券型,2012/06/18,RR3,月配,2026/06/30,5.872,2.07,0.98,4.97,16.01,33.35,3.49,0.3,0.97,2026/04/30,"2,420.00百萬",3.5,
瀚亞投資-亞洲債券基金Adm(美元月配)(本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金),IOF17-TFON,美元,債券型,2009/06/01,RR3,月配,2026/06/30,7.406,1.98,0.97,5.38,18.84,69.26,3.52,0.33,0.97,2026/04/30,"2,420.00百萬",4,
瀚亞投資-優質公司債基金 Adm(美元月配)(本基金配息來源可能為本金),IOF32-TFOQ,美元,公司債券,2007/11/30,RR2,月配,2026/06/30,9.334,1.49,0.57,3.88,13.94,N/A,3.42,0.22,1.04,2026/04/30,"2,848.00百萬",2.5,
新台幣貨幣帳戶(停泊標的),TFOR-TFOR,台幣,貨幣帳戶,-,RR1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
美元貨幣帳戶(停泊標的),TFOS-TFOS,美元,貨幣帳戶,-,RR1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
澳幣貨幣帳戶(停泊標的),TFOT-TFOT,澳幣,貨幣帳戶,-,RR1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
摩根基金－亞太入息基金 - JPM亞太入息(美元)－ A股(每月派息)(本基金之配息來源可能為本金且並無保證收益及配息),JFZA4-TFOV,美元,平衡型,2012/05/25,RR3,月配,2026/06/29,121.76,6.87,7.5,17.14,40.91,131.67,10.15,0.43,0.52,2026/04/30,"1,575.00百萬",3,
聯博-美國收益基金AA(穩定月配)級別美元(本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金)_(月配/單位數_僅供一生傳富、招財進保、世紀贏家商品連結),ALB62-TFP1,美元,債券型,2014/01/09,RR3,月配,2026/06/30,8.97,1.24,-0.41,2.52,16.72,39.45,3.97,0.1,1.04,2026/05/31,"20,999.00百萬",3,僅供一生傳富/招財進保/世紀贏家商品連結
聯博-美國收益基金AA(穩定月配)澳幣避險級別(本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金)_(月配/單位數_僅供一生傳富、招財進保、世紀贏家商品連結),ALB63-TFP2,澳幣,債券型,2014/01/14,RR3,月配,2026/06/30,8.46,1.36,-0.21,2.32,13.7,35.14,3.8,0.09,0.99,2026/05/31,"20,999.00百萬",3,僅供一生傳富/招財進保/世紀贏家商品連結
聯博-房貸收益基金AA(穩定月配)級別美元(本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金)_(月配/單位數_僅供一生傳富、招財進保、世紀贏家商品連結),ALBB1-TFP3,美元,債券型,2014/02/20,RR3,月配,2026/06/30,9.28,0.6,1.07,4.13,24.39,56.06,1.49,0.55,0.34,2026/05/31,"1,741.00百萬",4,僅供一生傳富/招財進保/世紀贏家商品連結
安聯收益成長多重資產基金-B類型(月配息)-新臺幣(本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金)_(月配/單位數_僅供一生傳富、招財進保、世紀贏家商品連結),ACDD75-TFP4,台幣,多重資產型,2018/04/23,RR3,月配,2026/06/30,8.61,15.46,10.63,18.24,29.51,59.4,11.75,0.4,0.85,2026/05/31,270.8169億,2.5,僅供一生傳富/招財進保/世紀贏家商品連結
安聯特別收益多重資產基金- B類型(月配息)-美元(本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金)_(月配/單位數_僅供一生傳富、招財進保、世紀贏家商品連結),ACDD116-TFP5,美元,多重資產型,2020/07/21,RR3,月配,2026/06/30,7.67,1.92,-0.03,2.78,15.34,11.43,4.48,0.1,0.23,2026/05/31,1.2589億,1.5,僅供一生傳富/招財進保/世紀贏家商品連結
安聯收益成長基金-AM穩定月收類股(美元)(本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金)_(月配/單位數_僅供一生傳富、招財進保、世紀贏家商品連結),TLZ64-TFP6,美元,平衡型,2012/10/16,RR3,月配,2026/06/30,8.8048,11.88,7.74,14.75,39.69,182.55,10,0.38,0.7,2026/05/31,"58,803.00百萬",2.5,僅供一生傳富/招財進保/世紀贏家商品連結
安聯收益成長基金-AM穩定月收類股(歐元避險)(本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金)_(月配/單位數_僅供一生傳富、招財進保、世紀贏家商品連結),TLZ73-TFP7,歐元,平衡型,2013/05/02,RR3,月配,2026/06/30,8.2989,11.37,6.77,12.41,32.24,110.34,9.95,0.32,0.7,2026/05/31,"58,803.00百萬",2.5,僅供一生傳富/招財進保/世紀贏家商品連結
安聯收益成長基金-AM穩定月收類股(澳幣避險)(本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金)_(月配/單位數_僅供一生傳富、招財進保、世紀贏家商品連結),TLZ72-TFP8,澳幣,平衡型,2012/10/15,RR3,月配,2026/06/30,8.1285,11.92,7.64,14.14,35.57,179.79,10.04,0.36,0.7,2026/05/31,"58,803.00百萬",2.5,僅供一生傳富/招財進保/世紀贏家商品連結
安聯歐洲高息股票基金-AM穩定月收類股(美元避險)(本基金之配息來源可能為本金且無保證收益及配息)_(月配/單位數_僅供一生傳富、招財進保、世紀贏家商品連結),TLZ76-TFP9,美元,股票型,2013/10/02,RR4,月配,2026/06/30,11.7926,10.63,9.22,20.5,55.19,157.99,11.94,0.44,0.67,2026/05/31,"1,753.00百萬",3.5,僅供一生傳富/招財進保/世紀贏家商品連結
聯博-美國收益基金 AT股美元(本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金),ALZ59-TFPB,美元,債券型,2002/09/16,RR3,月配,2026/06/30,6.27,1.42,-0.19,2.7,16.89,192.37,3.94,0.11,1.04,2026/05/31,"20,999.00百萬",3,
聯博-美國收益基金AT股澳幣避險(本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金),ALZW5-TFPC,澳幣,債券型,2010/07/30,RR3,月配,2026/06/30,10.18,1.54,-0.08,2.42,13.9,77.67,3.91,0.09,1.05,2026/05/31,"20,999.00百萬",3,
元大全球不動產證券化基金(B)-配息型(基金之配息來源可能為本金),ACKY19-TFPQ,台幣,不動產證券化型,2005/06/02,RR4,月配,2026/06/30,12.04,17.21,22.75,36.13,50.49,106.99,16.97,0.53,1.06,2026/05/31,8.7822億,5,
貝萊德全球股票收益基金 A6 美元 (穩定配息)(基金之配息來源可能為本金),SHZN6-TFPT,美元,股票型,2012/02/01,RR3,月配,2026/06/30,19.83,13.46,6.78,17.3,41.79,177.98,15.43,0.3,0.93,2026/04/30,"1,080.00百萬",2.5,
貝萊德亞洲老虎債券基金A8多幣別穩定月配息股份-澳幣避險(基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金),SHZO1-TFPU,澳幣,債券型,2013/02/20,RR3,月配,2026/06/30,8.06,1.81,1.29,6.21,18.95,33.71,3.6,0.39,0.93,2026/04/30,"2,153.00百萬",4,
安聯美國收益基金-AM穩定月收類股(美元)(本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金)_(月配/單位數_僅供一生傳富、招財進保、世紀贏家商品連結),TLZG8-TFQ1,美元,債券型,2017/03/01,RR3,月配,2026/06/30,8.167,2.04,0.42,3.88,16.91,25.07,3.23,0.24,0.92,2026/05/31,370.00百萬,3,僅供一生傳富/招財進保/世紀贏家商品連結
安聯全球收益成長基金-AMf2固定月配類股(美元)(本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金)_(月配/單位數_僅供一生傳富、招財進保、世紀贏家商品連結)(2026/2/6暫停新申購),TLZM4-TFQ2,美元,平衡型,2022/01/03,RR3,月配,2026/06/30,84.43,8.22,5.23,12.34,36.59,22.54,8.62,0.36,0.52,2026/05/31,892.00百萬,2.5,★2026/2/6暫停新申購★僅供一生傳富/招財進保/世紀贏家商品連結
施羅德環球基金系列－環球收益成長(美元)A-月配固定2 (本基金有相當比重投資於非投資等級之高風險債券且基金之配息來源可能為本金)_(月配/單位數_僅供招財進保、世紀贏家商品連結),PYZW3-TFQ4,美元,平衡型,2018/11/14,RR3,月配,2026/06/30,141.4701,10.24,10.2,21.66,53.61,79.81,12.55,0.44,0.72,2026/05/31,"2,121.00百萬",4,★僅供招財進保、世紀贏家商品連結
聯博-全球多元收益基金AD月配級別美元(基金之配息來源可能為本金)_(月配/單位數_僅供一生傳富、招財進保、世紀贏家商品連結),ALBG6-TFQ5,美元,平衡型,2014/12/11,RR3,月配,2026/06/30,9.24,7.21,3.86,11.47,39.34,58.34,8.71,0.33,0.52,2026/05/31,"3,802.00百萬",2.5,僅供一生傳富/招財進保/世紀贏家商品連結
瀚亞多重收益優化組合基金B類型-美元(本基金得投資於非投資等級之高風險債券基金且配息來源可能為本金)_(月配/單位數_僅供一生傳富、招財進保、世紀贏家商品連結),ACCP138-TFQ6,美元,全球組合型平衡型,2018/09/26,RR3,月配,2026/06/30,8.51,11.78,8.54,15.06,39.08,55.29,11.13,0.35,0.68,2026/05/31,231.1699億,2,僅供一生傳富/招財進保/世紀贏家商品連結
瀚亞多重收益優化組合基金B類型-新台幣(本基金得投資於非投資等級之高風險債券基金且配息來源可能為本金)_(月配/單位數_僅供一生傳富、招財進保、世紀贏家商品連結),ACCP135-TFQ7,台幣,全球組合型平衡型,2018/09/26,RR3,月配,2026/06/30,9.89,11.27,9.6,20.09,39.22,60.2,9.05,0.56,0.53,2026/05/31,29.4763億,3,僅供一生傳富/招財進保/世紀贏家商品連結
凱基台灣HITO全權委託管理帳戶(台幣)(全權委託帳戶之資產撥回機制來源可能為本金)(撥回率或撥回金額非固定),TFQ8-TFQ8,新台幣,類全委帳戶,2026/01/02,RR3,月配,2026/6/30,11.93,18.12,N/A,N/A,N/A,19.3,N/A,-,-,-,-,-,-
富蘭克林坦伯頓全球投資系列-穩定月收益基金美元A(Mdis)股(本基金有相當比重投資於非投資等級之高風險債券且基金之配息來源可能為本金)_(月配/現金),FLZ92-TFQ9,美元,平衡型,1999/07/01,RR3,月配,2026/06/30,9.9,3.51,4.87,11.35,28.22,313.68,5.6,0.5,0.32,2026/05/29,"12,745.00百萬",2.5,
施羅德環球基金系列 - 環球收益股票 (美元)A1-月配固定(基金之配息來源可能為本金),PYZF4-TFQA,美元,股票型,2005/07/29,RR3,月配,2026/06/30,151.8221,4.47,8.28,19.82,42.66,199.5,10.44,0.48,0.47,2026/05/31,285.00百萬,4,
瀚亞投資─美國優質債券基金Aadm(澳幣避險月配)(本基金配息來源可能為本金),IOF35-TFQF,澳幣,公司債券,2012/06/18,RR2,月配,2026/06/30,8.502,1.8,0.71,3.89,13.29,47.05,3.44,0.22,1.03,2026/04/30,417.00百萬,2.5,
瀚亞投資─優質公司債基金Aadmc1(澳幣避險穩定月配) (本基金配息來源可能為本金),IOF40-TFQG,澳幣,公司債券,2013/03/01,RR2,月配,2026/06/30,7.243,1.58,0.57,3.45,10.94,29.65,3.4,0.19,1.03,2026/04/30,"2,848.00百萬",2,
景順健康護理創新基金A-年配息股 美元,CTZ19-TFQJ,美元,健康護理股,1994/03/03,RR3,無,2026/06/30,219.03,14.38,3.26,16.3,23.04,N/A,17.13,0.26,1.05,2026/04/30,223.00百萬,3,
聯博-短期債券基金 AT股美元(基金之配息來源可能為本金),ALZ58-TFQK,美元,債券型,2002/09/26,RR2,月配,2026/06/30,7.21,0.83,0.68,2.48,12.59,N/A,1.29,0.28,0.35,2026/05/31,425.00百萬,3,
聯博-歐洲收益基金 AT股歐元(本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金),ALZ87-TFQO,歐元,債券型,2003/10/09,RR3,月配,2026/06/30,5.81,3,0.87,2.07,15.83,120.87,4.42,0.06,1.04,2026/05/31,"1,133.00百萬",2.5,
貝萊德亞洲老虎債券基金 A3 美元(基金有相當比重投資於非投資等級之高風險債券),SHZG3-TFQQ,美元,債券型,2003/09/01,RR3,月配,2026/06/30,10.28,1.74,1.25,6.41,21.99,130.74,3.79,0.39,0.97,2026/04/30,"2,153.00百萬",4,
貝萊德美元優質債券基金 A3 美元,SHZ97-TFQS,美元,債券型,2003/09/01,RR2,月配,2026/06/30,15.04,1.42,0.58,4,12.04,79.73,3.62,0.22,1.12,2026/04/30,530.00百萬,3,
貝萊德環球政府債券基金 A3 美元,SHZ94-TFQU,美元,市政債券,2003/09/01,RR2,月配,2026/06/30,19.6,1.77,0.45,2.08,10.11,79.14,3.81,0.07,1.33,2026/04/30,813.00百萬,3.5,
野村全球高股息基金季配型新臺幣計價(本基金之配息來源可能為本金且並無保證收益及配息),ACIC1001-TFQV,台幣,跨國投資股票型全球市場,2007/10/01,RR3,季配,2026/06/30,24.93,22.59,26.31,46.02,98.62,149.21,17.12,0.65,0.91,2026/05/31,1.4472億,3.5,
野村亞太高股息基金季配型新臺幣計價(本基金之配息來源可能為本金且並無保證收益及配息),ACIC1801-TFQW,台幣,跨國投資股票型區域型,2007/10/01,RR5,季配,2026/06/30,17.15,27.57,42.23,88.83,94.69,89.84,26.01,0.74,1.17,2026/05/31,0.2946億,3.5,
安聯收益成長基金-AMg7月收總收益類股(美元)(本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金)_(月配/現金),TLZF9-TFR1,美元,平衡型,2020/02/03,RR3,月配,2026/06/30,8.989,11.88,7.74,14.75,39.71,66.34,10,0.38,0.7,2026/05/31,"58,803.00百萬",2.5,
景順多元收益成長基金 A-穩定月配息(美元對沖)股美元(基金之配息來源可能為本金)_(月配/現金),CTZR0-TFR2,美元,平衡型,2020/03/04,RR3,月配,2026/06/30,10.9569,6.78,5.17,8.98,35.18,59.75,8.29,0.27,0.48,2026/04/30,"2,230.00百萬",2,
景順全球科技基金M8月配息型新台幣(基金之配息來源可能為本金),ACCS132-TFR3,台幣,跨國投資股票型全球市場,2023/10/27,RR4,月配,2026/06/30,19.31,37.53,26.44,55.18,N/A,135.96,26.19,0.51,1.48,2026/05/31,4.0477億,,
安盛環球基金－最佳收益基金A DIS「fl」美元(避險)(月配息)pf(基金之配息來源可能為本金),AXA27-TFR4,美元,平衡型,2022/03/07,RR3,月配,2026/06/30,102.53,15.19,12.1,21.13,39.29,45.91,11.49,0.47,0.65,2026/05/29,429.00百萬,3,
野村基金(愛爾蘭系列)-全球多元收益債券基金(TD美元類股)(本基金之配息來源可能為本金且有相當比重投資於非投資等級之高風險債券且並無保證收益及配息),NFI27-TFR5,美元,債券型,2021/07/15,RR3,月配,2026/06/30,72.6276,3.39,1.91,6.84,23.13,4.55,5.07,0.31,1.24,2026/04/30,"2,575.00百萬",4.5,
景順環球高評級企業債券基金E-穩定月配息股美元(基金之配息來源可能為本金)_(月配/現金),CTZP0-TFR6,美元,公司債券,2020/03/04,RR2,月配,2026/06/30,7.1103,2.34,0.71,4.03,19.14,3.63,3.67,0.22,1.02,2026/04/30,"1,190.00百萬",3,
M＆G收益優化基金A(美元避險月配)F(本基金配息來源可能為本金),MMG58-TFR7,美元,債券型,2020/03/02,RR3,月配,2026/06/30,84.962,2.16,0.84,3.4,18.62,N/A,4.25,0.15,1.16,2026/04/30,"7,961.00百萬",3,
安聯美國收益基金-AMg穩定月收總收益類股(美元)(本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金)_(月配/現金),TLZG9-TFR8,美元,債券型,2020/04/15,RR3,月配,2026/06/30,7.3937,2.04,0.42,3.89,16.91,14.32,3.23,0.24,0.92,2026/05/31,370.00百萬,3,
施羅德環球基金系列－環球多元收益(美元)A-月配固定(本基金之配息來源可能為本金),PYZW5-TFR9,美元,平衡型,2018/02/14,RR3,月配,2026/06/30,106.8522,3.5,3.51,12.69,36.8,58.05,6.82,0.47,0.36,2026/05/31,"1,742.00百萬",3,
貝萊德世界債券基金 A3 美元(本基金非屬環境、社會及治理相關主題基金),SHZM1-TFRB,美元,債券型,2004/04/02,RR2,月配,2026/06/30,53.51,2.14,0.84,3.01,13.35,49.76,3.72,0.14,1.08,2026/04/30,941.00百萬,3,
摩根基金－美國企業成長基金 - JPM 美國企業成長(美元)－ A股(分派),JFZ72-TFRI,美元,股票型,2000/10/20,RR4,年配,2026/06/29,52.06,14.24,0.93,10.55,68.93,428.58,18.63,0.16,1.05,2026/04/30,"7,081.00百萬",3,
摩根基金－歐洲基金 - JPM 歐洲(美元)－ A股(分派),JFZ24-TFRQ,美元,股票型,2001/06/01,RR4,年配,2026/06/29,82.93,9.46,6.23,16.25,60.1,375.88,15.84,0.28,0.99,2026/04/30,"2,382.00百萬",3.5,
摩根總收益組合基金-月配息型(本基金之配息來源可能為本金),ACJF115-TFRT,台幣,全球組合型債券型,2012/11/01,RR2,月配,2026/06/30,7.9834,1.49,0.36,1.88,8.2,11.75,2.88,0.07,0.67,2026/05/31,0.5419億,1,
摩根台灣增長基金,ACJF51-TFRW,台幣,國內股票開放型一般股票型,1994/04/07,RR4,,2026/07/01,213.25,58.2,76.52,118.58,183.5,2229.35,30.49,0.79,1.19,2026/05/31,30.4973億,1.5,
摩根新興科技基金-一般型(原名稱：摩根新興科技基金),ACJF76-TFRX,台幣,國內股票開放型科技類,1995/03/23,RR5,無,2026/07/01,463.58,47.45,105.37,208.48,349.95,4535.8,36.49,0.97,0.83,2026/05/31,257.5013億,3.5,
宏利環球基金－美元收益基金AA股(本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金),MAM18-TFRY,美元,固定收益,2007/01/29,RR3,年配,2026/06/30,1.0443,1.78,0.77,4.39,14.87,92.45,3.39,0.27,0.92,2026/04/30,124.00百萬,2.5,
施羅德環球基金系列－環球收息債券(美元)A-月配固定(本基金有相當比重投資於非投資等級之高風險債券且基金之配息來源可能為本金),PYZR2-TFS1,美元,債券型,2016/11/30,RR2,月配,2026/06/30,85.7793,2.2,0.79,4.42,23.88,42.21,3.36,0.27,0.84,2026/05/31,"8,468.00百萬",4,
富蘭克林坦伯頓全球投資系列-美元短期票券基金美元A (Mdis)股,FLZ38-TFS2,美元,貨幣型,1994/06/01,RR1,月配,2026/06/30,9.82,0.89,1.7,3.8,14.12,N/A,0.15,7.25,N/A,2026/05/29,"2,413.00百萬",3,
安聯收益成長基金-AMg7月收總收益類股(美元)(本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金)_(月配/單位數_僅供一生傳富、招財進保、世紀贏家商品連結),TLZF9-TFS3,美元,平衡型,2020/02/03,RR3,月配,2026/06/30,8.989,11.88,7.74,14.75,39.71,66.34,10,0.38,0.7,2026/05/31,"58,803.00百萬",2.5,僅供一生傳富/招財進保/世紀贏家商品連結
紐約梅隆美國市政基礎建設債券投資基金-美元A配息(基金之配息來源可能為本金),MLZ25-TFS4,美元,市政債券,2021/10/29,RR2,半年配,2026/06/29,0.8262,2.46,1.49,5.54,12.95,N/A,4.91,0.25,1.49,2026/05/31,549.00百萬,5,
景順全球科技基金M8月配息型美元(基金之配息來源可能為本金),ACCS134-TFS5,美元,跨國投資股票型全球市場,2023/10/27,RR4,月配,2026/06/30,19.64,38.17,24.79,45.81,N/A,140.08,29.18,0.4,1.67,2026/05/31,1.2601億,,
聯博多元資產收益組合基金-AI類型(美元)(本基金得投資於非投資等級之高風險債券基金且配息來源可能為本金)_(月配/現金),ACTI71-TFS6,美元,全球組合型平衡型,2018/01/16,RR3,月配,2026/06/30,9.49,10.75,6.38,15.14,40.95,50.71,11.2,0.33,0.68,2026/05/31,286.2997億,2,
聯博多元資產收益組合基金-AI類型(新台幣)(本基金得投資於非投資等級之高風險債券基金且配息來源可能為本金)_(月配/現金),ACTI70-TFS7,台幣,全球組合型平衡型,2018/01/16,RR3,月配,2026/06/30,6.52,10.56,6.55,16.46,36.07,45.69,9.99,0.4,0.59,2026/05/31,147.4636億,2.5,
聯博美國多重資產收益基金-AI類型(美元)(本基金得投資於非投資等級之高風險債券且配息來源可能為本金),ACTI94-TFS8,美元,多重資產型,2021/01/26,RR3,月配,2026/06/30,12.05,10.02,2.73,9.04,38.28,33.65,11.46,0.18,0.82,2026/05/31,36.8314億,2,
聯博美國多重資產收益基金-AI類型(新台幣)(本基金得投資於非投資等級之高風險債券且配息來源可能為本金),ACTI90-TFS9,台幣,多重資產型,2021/01/26,RR3,月配,2026/06/30,8.16,9.49,2.58,10.06,31.47,29.53,10.43,0.23,0.75,2026/05/31,20.6753億,2,
摩根基金 - 美國複合收益債券基金  -  JPM 美國複合收益債券（美元） -  A股（分派）(本基金之配息來源可能為本金),JFZ75-TFSA,美元,債券型,2000/09/15,RR2,年配,2026/06/29,11.52,1.68,0.44,3.69,11.72,136.59,4.02,0.18,1.1,2026/04/30,"4,672.00百萬",3,
摩根基金－中國基金 - JPM 中國(美元)－ A股(分派)(本基金之配息來源可能為本金),JFH02-TFSC,美元,股票型,1994/07/04,RR5,年配,2026/06/29,72.82,0.01,-6.03,7.08,15.32,743.13,17.82,0.11,1.03,2026/04/30,"3,287.00百萬",3,
景順全球科技基金,ACCS04-TFSD,台幣,跨國投資股票型全球市場,1996/11/18,RR4,年配,2026/06/30,93.73,37.49,26.44,55.21,123.27,1326.9,26.13,0.51,1.48,2026/05/31,38.2315億,3.5,
摩根投資基金－多重收益基金 - JPM多重收益(美元對沖) - A股(每月派息)(本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金)_(月配/現金),JFZA5-TFSH,美元,平衡型,2012/08/31,RR3,月配,2026/06/29,131.06,7.45,6.75,13.65,35.35,109.2,6.96,0.49,0.44,2026/04/30,"20,977.00百萬",3,
瀚亞投資-美國特優級債券基金Adm(美元月配)(本基金配息來源可能為本金),IOF13-TFSL,美元,公司債券,2009/06/01,RR2,月配,2026/06/30,9.723,1.71,0.83,4.08,12.6,54.48,3.58,0.23,1.06,2026/04/30,223.00百萬,2.5,
霸菱大東協基金-A類美元配息型,PLZ11-TFSM,美元,股票型,2008/08/01,RR5,年配,2026/06/30,291.6,8.43,6.53,18.05,34.01,185.91,15.64,0.31,0.69,2026/04/30,321.00百萬,4,
霸菱歐洲精選信託基金-A類歐元配息型,PLZ49-TFSN,歐元,中小型股,2001/08/15,RR4,半年配,2026/06/30,62.44,10.2,5.63,8.02,25.01,N/A,15.14,0.14,0.84,2026/04/30,469.00百萬,1.5,
霸菱亞洲增長基金-A類 美元配息型,PLZ01-TFSR,美元,股票型,1987/02/03,RR5,年配,2026/06/30,200.9,31.16,33.14,59.67,95.03,N/A,27.82,0.52,1.27,2026/04/30,122.00百萬,4,
