標的名稱,代碼,幣別,類型,成立日期,風險收益等級,配息頻率,淨值日期,淨值,三個月(%),六個月(%),一年(%),三年(%),成立以來(%),年化標準差,年化Sharpe,年化Beta,規模日期,基金規模,嘉實基金評等,備註
凱基雲端趨勢基金(美元),ACKG40-TF11,美元,跨國投資股票型全球市場,2018/01/02,RR4,無,2026/08/18,87.1045,2.64,35.61,61.02,156.71,353.26,32.58,0.46,1.94,2026/07/31,0.3523億,4.5,
凱基臺灣多元收益多重資產基金-新臺幣A,ACKG59-TF14,台幣,多重資產型,2019/08/05,RR3,無,2026/08/19,17.35,6.7,19.41,32.34,52.06,73.5,8.21,0.96,0.3,2026/07/31,4.264億,3.5,
凱基收益成長多重資產基金-新臺幣A(累積)(本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金),ACKG60-TF15,台幣,多重資產型,2019/09/25,RR3,無,2026/08/18,15.8626,3.16,6.04,13.53,46.77,58.63,5.99,0.56,0.47,2026/07/31,10.9039億,3,
凱基收益成長多重資產基金-美元A(累積)(本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金),ACKG64-TF16,美元,多重資產型,2019/09/25,RR3,無,2026/08/18,17.4617,2.65,5.72,11.01,54.8,74.63,6.92,0.4,0.62,2026/07/31,5.1393億,2.5,
普徠仕（盧森堡）系列基金－普徠仕全球焦點成長股票基金A級別(美元),MAR23-TF17,美元,股票型,2003/03/28,RR4,無,2026/08/18,117.31,3.11,13.46,29.04,83.9,1073.1,16.45,0.45,1.48,2026/06/30,"5,169.00百萬",4.5,
普徠仕（盧森堡）系列基金－普徠仕新興市場股票基金A級別(美元),MAR15-TF18,美元,股票型,2004/10/26,RR5,無,2026/08/18,40.72,2.29,11.56,43.58,61.01,307.2,21.7,0.5,1.54,2026/06/30,139.00百萬,3,
普徠仕（盧森堡）系列基金－普徠仕全球成長股票基金A級別(美元),MAR18-TF19,美元,股票型,2008/10/27,RR4,無,2026/08/18,86.41,3.15,9.45,16.27,65.25,764.1,12.41,0.34,1.16,2026/06/30,447.00百萬,3,
凱基新興市場中小基金(美元),ACKG39-TF1Y,美元,跨國投資股票型區域型,2018/01/02,RR5,無,2026/08/18,41.6333,-2.66,22.24,66.53,136.22,124.53,32.04,0.5,1.83,2026/07/31,0.5124億,4,
凱基雲端趨勢基金(台幣),ACKG22-TF1Z,台幣,跨國投資股票型全球市場,2012/09/13,RR4,無,2026/08/18,93.23,3.95,37.63,71.13,156.76,832.3,30.43,0.55,1.69,2026/07/31,8.2354億,4.5,
普徠仕（盧森堡）系列基金－普徠仕歐洲股票基金 A 級別(歐元),MAR20-TF2A,歐元,股票型,2007/05/02,RR4,無,2026/08/18,23.02,9,6.57,13.68,35.33,130.2,12.09,0.29,0.77,2026/06/30,17.00百萬,2,
合庫AI電動車及車聯網創新基金(美元),ACCB47-TF2B,美元,跨國投資股票型全球市場,2019/03/19,RR4,無,2026/08/18,27.84,1.31,25.24,41.32,114.48,178.4,23.06,0.45,0.82,2026/07/31,3.0847億,4,
元大台灣高股息優質龍頭基金(A級別/不配息級別)(本基金之配息來源可能為收益平準金且並無保證收益及配息),ACYT161-TF2E,台幣,國內股票開放型一般股票型,2020/03/23,RR4,無,2026/08/19,50.16,17.97,72.85,157.89,242.39,401.6,28.39,1.03,0.85,2026/07/31,509.3381億,4,
摩根太平洋科技基金,JFZ57-TF2H,美元,資訊科技股,1997/08/15,RR5,無,2026/08/18,185.84,11.14,39.99,71.65,151.37,N/A,37.92,0.46,1.44,2026/06/30,"1,917.00百萬",4,
摩根基金 - 全球成長基金 - JPM全球成長(美元) - A股(累計),JFZG7-TF2L,美元,股票型,2005/03/31,RR4,無,2026/08/18,38.97,1.27,8.34,9.34,72.89,289.7,11.63,0.21,0.99,2026/06/30,492.00百萬,2.5,
安聯台灣大壩基金-A類型-新臺幣,ACDD01-TF2O,台幣,國內股票開放型一般股票型,2000/04/10,RR4,無,2026/08/19,309.54,3.05,55.16,160.67,325.72,2995.4,35.06,0.86,1.05,2026/07/31,770.1134億,4,
安聯AI人工智慧基金-AT累積類股(美元),TLH43-TF2R,美元,資訊科技股,2017/03/31,RR4,無,2026/08/18,42.2082,0.4,18.87,37.36,92.66,322.08,18.1,0.52,0.93,2026/06/30,"9,094.00百萬",3,
安聯主題趨勢基金-AT累積類股(美元),TLZF7-TF2S,美元,股票型,2019/01/25,RR4,無,2026/08/18,205.39,4.49,6.54,14.99,35.16,105.39,12.96,0.3,0.93,2026/06/30,"2,573.00百萬",2.5,
安聯綠色債券基金-AT累積類股(美元避險),TLZE7-TF2V,美元,債券型,2018/11/02,RR2,無,2026/08/18,10.6294,0.65,-1.32,1.18,13.8,6.29,2.98,-0.001,0.68,2026/06/30,403.00百萬,3,
凱基開創基金,ACKG01-TF35,台幣,國內股票開放型一般股票型,2001/10/08,RR4,無,2026/08/19,205.94,7.02,56.94,144.09,230.61,1959.4,38.26,0.74,1.2,2026/07/31,11.3895億,3.5,
施羅德環球基金系列－環球永續增長(美元)A-累積,PYZY8-TF36,美元,股票型,2010/11/23,RR3,無,2026/08/18,494.2139,7.18,10.28,17.95,56.7,394.21,12.38,0.38,1.14,2026/06/30,"3,968.00百萬",3,ESG基金
富蘭克林坦伯頓全球投資系列-美元短期票券基金美元A (acc)股,FLZB0-TF37,美元,貨幣型,2001/05/14,RR1,無,2026/08/18,14.34,0.84,1.7,3.76,13.99,N/A,0.2,5.38,N/A,2026/06/30,"2,408.00百萬",2.5,
凱基凱旋貨幣市場基金,ACKG03-TF39,台幣,國內貨幣市場型,2002/06/25,RR1,無,2026/08/19,12.3564,0.39,0.77,1.48,4.33,23.53,0.04,1.81,-0.0003,2026/07/31,27.8022億,3,
富邦貨幣市場基金(原名:日盛貨幣市場基金),ACJS02-TF3A,台幣,國內貨幣市場型,1997/10/03,RR1,無,2026/08/19,15.863,0.4,0.8,1.55,4.47,58.63,0.04,2.19,-0.0004,2026/07/31,654.3274億,3.5,
安聯台灣科技基金,ACDD04-TF3E,台幣,國內股票開放型科技類,2001/04/03,RR5,無,2026/08/19,749.9,5.53,60.97,190.19,393.88,7399,37.75,0.89,1.02,2026/07/31,2525.7166億,4.5,
柏瑞環球基金-柏瑞環球重點股票基金A,AIZ34-TF3F,美元,股票型,2003/12/09,RR3,無,2026/08/18,63.9548,1.99,1.8,8.54,57.93,411.64,12.58,0.18,1.12,2026/06/30,"2,427.00百萬",2,
施羅德環球基金系列－環球創新股票(美元)A-累積,PYZA06-TF3G,美元,股票型,2018/12/12,RR4,無,2026/08/18,311.1885,5.2,18.91,18.51,80.2,211.19,15.55,0.31,0.38,2026/06/30,710.00百萬,4,
施羅德環球基金系列－環球氣候變化策略(美元)A-累積,PYZZ9-TF3H,美元,環境生態,2007/06/29,RR4,無,2026/08/18,32.0313,-2.96,4.31,18.36,49,220.31,13.2,0.36,0.21,2026/06/30,"2,305.00百萬",5,ESG基金
凱基環球趨勢基金-新臺幣A(累積),ACKG138-TF3I,台幣,跨國投資股票型全球市場,2021/05/03,RR3,無,2026/08/18,15.38,3.43,17.67,31.57,62.92,53.8,16.37,0.49,1.2,2026/07/31,2.7273億,3,
凱基實質收息多重資產基金-新臺幣A(累積)(本基金之配息來源可能為本金),ACKG188-TF3J,台幣,多重資產型,2023/07/24,RR4,無,2026/08/18,12.4221,-0.27,0.47,11.72,26.92,24.23,6.85,0.43,0.07,2026/07/31,2.9501億,2.5,
凱基未來世代關鍵收息多重資產基金-新臺幣A(累積)(本基金之配息來源可能為本金),ACKG122-TF3K,台幣,多重資產型,2021/03/02,RR4,無,2026/08/18,16.59,4.8,16.42,29.61,62.49,65.9,13.73,0.54,0.66,2026/07/31,2.3813億,3.5,
統一黑馬基金,ACPS02-TF3L,台幣,國內股票開放型一般股票型,1994/11/01,RR4,無,2026/08/19,635.25,7.12,53.67,136.29,233.53,8402.14,33.58,0.8,0.91,2026/07/31,352.8919億,3,
統一奔騰基金,ACPS10-TF3M,台幣,國內股票開放型科技類,1998/08/11,RR5,無,2026/08/19,747.43,8.54,60.95,139.27,295.13,7374.3,33.36,0.82,0.51,2026/07/31,625.2825億,3.5,
安聯全球綠能趨勢基金-A類型-新臺幣,ACDD15-TF3Q,台幣,跨國投資股票型全球市場,2006/10/11,RR4,無,2026/08/18,16.12,4,6.19,33.11,48.3,61.2,15.04,0.55,1.08,2026/07/31,62.8687億,3,
安聯全球礦金資源基金-AT累積類股(美元),TLZN1-TF3R,美元,股票型,2022/09/01,RR4,無,2026/08/18,22.0232,1.48,-0.75,63,102.7,120.23,35.29,0.44,2.18,2026/06/30,"1,432.00百萬",4.5,
統一台灣動力基金-A類型,ACPS23-TF3S,台幣,國內股票開放型一般股票型,2007/09/13,RR4,無,2026/08/19,185.31,3.54,48.92,125.82,258.29,1753.1,33.91,0.75,0.87,2026/07/31,89.0728億,3,
野村台灣運籌基金,ACKH03-TF3T,台幣,國內股票開放型一般股票型,1987/04/29,RR4,,2026/08/19,472.75,14.69,72.44,191.84,367.75,5112.5,34.89,0.96,0.92,2026/07/31,120.6078億,5,
野村高科技基金,ACKH19-TF3W,台幣,國內股票開放型科技類,2000/01/31,RR5,無,2026/08/19,122.52,10.96,48.6,153.87,282.28,1125.2,38.18,0.77,0.82,2026/07/31,167.8311億,3.5,
富達基金－美元現金基金(A股累計美元),FTZI1-TF3X,美元,貨幣型,2006/09/25,RR1,無,2026/08/18,13.5303,0.92,1.77,3.8,14.34,35.3,0.1,10.93,N/A,2026/06/30,"2,900.00百萬",3.5,
凱基未來樂活多重資產基金-新臺幣A(累積)(本基金有相當比重投資於非投資等級之高風險債券),ACKG172-TF3Y,台幣,多重資產型,2022/10/06,RR3,無,2026/08/18,15.7791,2.68,7.44,17.53,56.63,57.8,13.54,0.34,0.82,2026/07/31,6.1785億,3.5,
統一強棒貨幣市場基金,ACPS04-TF40,台幣,國內貨幣市場型,1995/06/16,RR1,無,2026/08/19,17.8334,0.39,0.79,1.53,4.47,78.33,0.04,2.13,-0.0004,2026/07/31,1018.4593億,3.5,
安聯台灣智慧基金,ACDD19-TF42,台幣,國內股票開放型一般股票型,2008/04/24,RR4,無,2026/08/19,401.7,6.75,52.16,150.92,319.79,3917,34.24,0.84,1.2,2026/07/31,597.0975億,4,
富蘭克林坦伯頓全球投資系列-全球基金美元A(acc)股,FLZA7-TF43,美元,股票型,2001/05/14,RR3,無,2026/08/18,53.08,0.82,-0.79,5.11,30.26,172.07,13.37,0.1,1.21,2026/06/30,576.00百萬,1.5,
瀚亞投資-日本動力股票基金Aj (日圓),IOFA5-TF44,日圓,股票型,2014/11/04,RR4,無,2026/08/18,4367,9.78,16.86,52.43,105.02,336.7,14.81,0.83,0.47,2026/06/30,"499,313.00百萬",4.5,
瀚亞高科技基金,ACCP03-TF45,台幣,國內股票開放型科技類,1994/11/14,RR5,無,2026/08/19,676.89,20.76,79.91,151.03,336.59,6668.9,37.24,0.78,0.8,2026/07/31,106.8483億,4,
凱基未來樂活多重資產基金-美元A(累積)(本基金有相當比重投資於非投資等級之高風險債券),ACKG176-TF46,美元,多重資產型,2022/10/06,RR3,無,2026/08/18,16.9901,2.34,7.4,16.3,64.02,69.91,14.71,0.29,0.88,2026/07/31,0.519億,3.5,
富蘭克林華美多重資產收益基金分配美元(本基金有相當比重投資於非投資等級之高風險債券且基金之配息來源可能為本金),ACFT50-TF63,美元,多重資產型,2016/05/18,RR3,月配,2026/08/18,8.97,1.19,14.19,24.59,66.18,82.73,14.99,0.42,1.04,2026/07/31,11.6731億,3.5,
安聯AI收益成長多重資產基金-B類型(月配息)-美元(本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金)_(月配/單位數_僅供一生傳富、招財進保、世紀贏家商品連結),ACDD154-TF64,美元,多重資產型,2024/08/28,RR3,月配,2026/08/18,13.02,2.36,14.28,29.54,N/A,49.61,16.47,0.46,0.94,2026/07/31,32.6519億,,僅供一生傳富/招財進保/世紀贏家商品連結
凱基未來樂活多重資產基金-新臺幣B(月配)(本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金),ACKG173-TF65,台幣,多重資產型,2022/10/06,RR3,月配,2026/08/18,12.2221,3.41,7.44,18.13,56.63,57.79,13.54,0.34,0.82,2026/07/31,1.0391億,3.5,
凱基未來樂活多重資產基金-美元B(月配)(本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金),ACKG177-TF66,美元,多重資產型,2022/10/06,RR3,月配,2026/08/18,12.9346,3.13,7.4,16.99,64.56,70.47,14.72,0.29,0.88,2026/07/31,1.0392億,3.5,
施羅德環球基金系列-環球收息債券(美元)A-穩定月配(本基金有相當比重投資於非投資等級之高風險債券且基金之配息來源可能為本金),PYZA63-TF67,美元,債券型,2024/09/18,RR2,月配,2026/08/18,90.3721,0.82,-0.47,2.65,N/A,7.45,2.62,0.16,0.05,2026/06/30,"8,269.00百萬",,僅供一生傳富/招財進保/世紀贏家商品連結
安聯AI收益成長多重資產基金- HB類型(月配息)-新臺幣(避險)(本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金),ACDD148-TF6A,台幣,多重資產型,2024/08/28,RR3,月配,2026/08/18,12.32,2.14,13.36,27.36,N/A,41.9,16,0.44,0.92,2026/07/31,24.1333億,,
安聯多元信用債券基金-AMg穩定月收總收益類股(美元)(本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金),TLZD7-TF6B,美元,債券型,2018/08/01,RR3,月配,2026/08/18,8.4832,1.06,0.17,3.13,19.34,23.81,1.8,0.3,0.41,2026/06/30,747.00百萬,4,
野村全球科技多重資產基金-月配類型美元(本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金),ACKH268-TF6C,美元,多重資產型,2024/07/10,RR3,月配,2026/08/18,13.9604,2.61,27.85,47.73,N/A,61.36,23.72,0.5,1.65,2026/07/31,2.8209億,,
野村全天候環球債券基金-月配類型新臺幣計價(本基金有一定比重投資於非投資等級之高風險債券且配息來源可能為本金),ACKH290-TF6D,台幣,全球組合型債券型,2025/03/03,RR2,月配,2026/08/18,9.1995,0.87,-2.05,2.68,N/A,-0.19,3.97,0.11,1.01,2026/07/31,2.1858億,,
M＆G北美股息基金A(美元月配)F(本基金配息來源可能為本金且並無保證收益及配息),MMG73-TF6E,美元,股票型,2024/03/06,RR4,月配,2026/08/18,114.5929,6.3,7.53,N/A,N/A,N/A,N/A,N/A,N/A,2026/06/30,388.00百萬,,
M＆G ESG巴黎協議全球永續股票基金A(美元年配)(本基金配息來源可能為本金),MMG25-TF6F,美元,股票型,2018/11/09,RR3,年配,2026/08/18,42.558,5.11,5.64,8.41,38.18,106.85,9.47,0.22,0.7,2026/06/30,315.00百萬,1.5,ESG基金
富達基金－全球優質債券基金(A股C月配息美元)(本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金),FTZX0-TF6G,美元,債券型,2020/04/22,RR2,月配,2026/08/18,8.056,1.36,-0.07,3.64,23.33,27.13,2.9,0.24,0.72,2026/06/30,"4,396.00百萬",4.5,
富達基金－永續發展全球存股優勢基金(A股C月配息美元)(本基金之配息來源可能為本金且並無保證收益及配息),FTZA40-TF6H,美元,股票型,2021/11/10,RR3,月配,2026/08/18,10.53,4.87,3.54,13.35,58.54,53.92,10.85,0.32,0.17,2026/06/30,"2,930.00百萬",3,
富達基金－美元現金基金(A股【F1穩定月配息】美元)(本基金之配息來源可能為本金),FTZA75-TF6J,美元,貨幣型,2023/07/26,RR1,月配,2026/08/18,9.9176,0.92,1.77,3.8,14.3,14.67,0.1,10.94,-0.0002,2026/06/30,"2,900.00百萬",3.5,
富蘭克林華美多重資產收益基金分配新台幣(本基金有相當比重投資於非投資等級之高風險債券且基金之配息來源可能為本金),ACFT48-TF6K,台幣,多重資產型,2016/05/18,RR3,月配,2026/08/18,8.73,2.54,15.89,32.38,66.12,77.98,12.63,0.64,0.77,2026/07/31,57.205億,4,
景順環球股票收益基金A-穩定月配息股 美元(基金之配息來源可能為本金),CTZJ3-TF6M,美元,股票型,2014/12/10,RR3,月配,2026/08/18,14.96,8.77,8.2,17.38,71.01,172.37,12.94,0.35,1.02,2026/06/30,"1,075.00百萬",3.5,
景順亞洲資產配置基金A-月配息股 美元,CTZG0-TF6N,美元,平衡型,2013/06/19,RR4,月配,2026/08/18,9.13,-0.39,4.06,16.04,40.87,23.54,12.65,0.33,0.77,2026/06/30,160.00百萬,2.5,
景順亞洲資產配置基金A-穩定月配息股 美元(基金之配息來源可能為本金),CTZH1-TF6P,美元,平衡型,2013/08/21,RR4,月配,2026/08/18,5.94,-0.34,4,16.01,41.06,25.03,12.7,0.33,0.78,2026/06/30,160.00百萬,2.5,
景順亞洲動力基金 A-穩定月配息股 美元(基金之配息來源可能為本金),CTZQ5-TF6Q,美元,股票型,2023/06/28,RR5,月配,2026/08/18,14.56,4.31,8.04,31.15,71.11,64.1,14.47,0.54,0.86,2026/06/30,"3,674.00百萬",2.5,
摩根大美國領先收成多重資產基金 (月配息型) - 美元(本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金或收益平準金),ACJF162-TF6R,美元,多重資產型,2024/08/27,RR3,月配,2026/08/18,10.06,4.24,8.56,11.76,N/A,17.14,6.64,0.44,0.43,2026/07/31,6.909億,,
聯博-美國成長基金AP(總報酬月配)級別美元(基金之配息來源可能為本金)_(月配/單位數_僅供一生傳富、招財進保、世紀贏家商品連結),ALBT8-TF6S,美元,股票型,2024/07/24,RR4,月配,2026/08/18,73.44,0.5,7.87,5.45,N/A,26.96,11.98,0.11,1.16,2026/06/30,"9,054.00百萬",,僅供一生傳富/招財進保/世紀贏家商品連結
摩根投資基金-多重收益基金-JPM多重收益(美元對沖)-A股(穩定月配)(本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金)_(月配/單位數_僅供一生傳富、招財進保、世紀贏家商品連結),JFZN3-TF6T,美元,平衡型,2021/07/02,RR3,月配,2026/08/18,74.84,2.87,5.27,12.37,37.97,N/A,4.08,0.75,0.37,2026/06/30,"21,391.00百萬",3,僅供一生傳富/招財進保/世紀贏家商品連結
富蘭克林成長基金A股(本基金之配息來源可能為本金),FLZ06-TF6W,美元,股票型,1948/03/31,RR4,年配,2026/08/18,146.6,4.01,9.28,12.99,64.15,N/A,10.86,0.31,1,2026/06/30,"17,435.00百萬",2.5,
施羅德全週期成長多重資產基金(新台幣)-配息型(本基金有相當比重投資於非投資等級之高風險債券且基金之配息來源可能為本金)_(月配/單位數_僅供一生傳富、招財進保、世紀贏家商品連結),ACES95-TF6X,台幣,多重資產型,2021/01/11,RR3,月配,2026/08/18,11.15,4.72,6.59,22.09,49.3,52.56,6.79,0.81,0.57,2026/07/31,25.2823億,3.5,僅供一生傳富/招財進保/世紀贏家商品連結
貝萊德世界金融基金 A10美元(總報酬穩定配息)(基金之配息來源可能為本金)_(月配/單位數_僅供一生傳富、招財進保、世紀贏家商品連結),SHZV5-TF6Y,美元,金融股,2022/10/19,RR4,月配,2026/08/18,20.28,15.19,9.79,20.93,132.48,181.67,24.52,0.24,1.71,2026/05/31,"2,608.00百萬",4.5,僅供一生傳富/招財進保/世紀贏家商品連結
景順日本小型企業基金 A(美元對沖)股 美元,CTZH8-TFA1,美元,中小型股,2014/07/23,RR4,無,2026/08/18,38.53,-0.28,15.01,33.83,113.7,285.3,17.91,0.48,0.4,2026/06/30,"17,585.00百萬",4.5,
景順歐洲大陸小型企業基金A(美元對沖)股 美元,CTZJ1-TFA2,美元,中小型股,2014/10/08,RR4,無,2026/08/18,33.12,5.75,2.99,-1.19,43.63,231.2,13.83,-0.03,0.69,2026/06/30,196.00百萬,1.5,
景順環球消費趨勢基金A股 美元,ISZ04-TFA3,美元,非必需消費股,1994/10/03,RR4,無,2026/08/18,96.95,-5.38,12.92,2.83,70.42,N/A,32.38,0.06,1.23,2026/06/30,"1,889.00百萬",4.5,
摩根基金 - 美國小型企業股票基金 - JPM美國小型企業股票(美元) - A股(累計),JFZG5-TFA5,美元,股票型,2005/03/31,RR4,無,2026/08/18,35.93,6.55,9.24,10.59,24.02,259.3,16.83,0.17,1.37,2026/06/30,830.00百萬,1.5,
摩根基金 - 美國科技基金 - JPM美國科技(美元) - A股(累計),JFZG4-TFA6,美元,股票型,2005/03/31,RR4,無,2026/08/18,150.2,-0.89,20.9,18.04,99.31,1402,23.3,0.22,1.72,2026/06/30,"10,515.00百萬",3.5,
摩根基金 - 環球醫療科技基金 - JPM環球醫療科技(美元) - A股(累計),JFZD2-TFA7,美元,健康護理股,2009/10/02,RR3,無,2026/08/18,570.07,12.5,4.43,22.01,22.56,500.64,13.77,0.41,0.99,2026/06/30,"3,330.00百萬",2.5,
聯博-全球靈活收益基金A2級別美元(基金之配息來源可能為本金),ALBJ1-TFA8,美元,債券型,2012/02/03,RR2,無,2026/08/18,19.18,0.84,-1.13,1.27,11.45,27.87,3.44,0.01,0.93,2026/06/30,"1,137.00百萬",3,
聯博-聚焦美國股票基金A級別美元(基金之配息來源可能為本金),ALH38-TFA9,美元,股票型,2013/12/23,RR4,無,2026/08/18,46.52,4.52,0.41,-5.6,19.87,210.13,12.37,-0.15,0.87,2026/06/30,241.00百萬,1,
美元貨幣帳戶,TFAD-TFAD,美元,貨幣帳戶,-,RR1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
瀚亞投資-大中華股票基金 A(美元),IOF20-TFAI,美元,股票型,2005/02/23,RR5,無,2026/08/18,34.033,-1.97,9.31,28.1,77.13,240.33,19.1,0.39,1.31,2026/06/30,101.00百萬,4.5,
瀚亞非洲基金-新臺幣,ACCP31-TFAN,台幣,跨國投資股票型區域型,2008/10/08,RR5,無,2026/08/18,37.11,2.57,-3.89,31.74,73.9,271.1,19.34,0.42,0.66,2026/07/31,5.0626億,2.5,
瀚亞投資-美國優質債券基金 A(美元),IOF04-TFAO,美元,公司債券,2005/03/01,RR2,無,2026/08/18,20.929,-0.43,-2.03,1.47,16.01,109.29,3.68,0.02,1.02,2026/06/30,429.00百萬,3,
貝萊德拉丁美洲基金 A2 美元,SHZ17-TFAP,美元,股票型,1997/01/09,RR5,無,2026/08/18,77.21,-5.69,-13.78,10.55,11.16,N/A,25.17,0.13,1.02,2026/05/31,670.00百萬,1,
貝萊德世界黃金基金 A2 美元,SHZ18-TFAQ,美元,貴重金屬,1994/12/30,RR5,無,2026/08/18,104.8,1.54,-10.02,61.98,240.7,N/A,48.89,0.35,1,2026/05/31,"10,886.00百萬",2,
摩根全球平衡基金,ACJF90-TFAS,台幣,股票債券平衡型跨國投資型,2003/12/09,RR3,無,2026/08/18,18.5474,2.29,4.55,20.51,26.61,85.47,5.44,0.94,0.34,2026/07/31,8.3638億,2.5,
富蘭克林坦伯頓全球投資系列-全球債券基金美元A(acc)股(本基金之配息來源可能為本金),FLZ68-TFAT,美元,債券型,2006/04/28,RR2,無,2026/08/18,28.57,2.66,-0.28,5.97,12.97,89.33,7.04,0.2,1.45,2026/06/30,"2,448.00百萬",4,
歐元貨幣帳戶,TFAY-TFAY,歐元,貨幣帳戶,-,RR1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
聯博-優化波動股票基金A級別美元(基金之配息來源可能為本金),ALH37-TFB1,美元,股票型,2012/12/11,RR3,無,2026/08/18,55.19,4.27,7.6,8.45,49.28,267.93,9.1,0.23,0.72,2026/06/30,"6,888.00百萬",2,
安聯收益成長基金-AT累積類股(美元)(本基金有相當比重投資於非投資等級之高風險債券),TLZ63-TFB2,美元,平衡型,2011/11/18,RR3,無,2026/08/18,31.178,0.87,5.45,11.61,40.44,211.78,6.87,0.42,0.44,2026/06/30,"58,185.00百萬",2.5,
安聯歐陸成長基金-AT累積類股(美元避險),TLZA2-TFB3,美元,股票型,2013/12/04,RR4,無,2026/08/18,22.7369,12.28,6.72,7.39,17.15,127.37,17.71,0.12,0.62,2026/06/30,214.00百萬,1,
貝萊德新興市場基金 A2 美元,SHZ16-TFBB,美元,股票型,1993/12/01,RR5,無,2026/08/18,58.71,0.81,13.49,39.32,63.22,N/A,21.17,0.47,1.37,2026/05/31,821.00百萬,3,
貝萊德環球資產配置基金 A2 美元,SHZB2-TFBC,美元,平衡型,1997/01/03,RR3,無,2026/08/18,100.24,2.84,4.73,14.44,48.17,615.49,8.2,0.45,0.78,2026/05/31,"18,899.00百萬",2.5,
瀚亞巴西基金,ACCP32-TFBE,台幣,跨國投資股票型單一國家,2010/01/06,RR5,無,2026/08/18,6.52,-9.82,-16.41,21.87,12.03,-34.8,32.98,0.21,1.39,2026/07/31,6.9022億,2,
瀚亞中小型股基金,ACCP10-TFBF,台幣,國內股票開放型中小型,1998/04/03,RR5,無,2026/08/19,164.58,8.3,58.2,164.9,293.64,1545.8,34.39,0.89,1.12,2026/07/31,30.6597億,3.5,
瀚亞投資-中印股票基金 A(美元),IOF24-TFBG,美元,股票型,2005/10/17,RR5,無,2026/08/18,33.885,1.64,-5.08,-3.12,25.19,N/A,10.15,-0.11,0.47,2026/06/30,541.00百萬,,
富蘭克林坦伯頓全球投資系列-金磚國家基金美元A (acc)股,FLZA0-TFBH,美元,股票型,2005/10/25,RR5,無,2026/08/18,27.92,0.98,-1.41,9.58,64.82,179.2,13.12,0.19,1.02,2026/06/30,433.00百萬,4.5,
凱基台商天下基金,ACKG11-TFBI,台幣,跨國投資股票型區域型,2007/05/08,RR5,無,2026/08/18,61.6,-1.36,38.55,119.06,207.69,516,31.49,0.77,1.48,2026/07/31,5.3795億,5,
普徠仕（盧森堡）系列基金－普徠仕亞洲(日本除外)股票基金A級別(美元)(原名稱：普徠仕（盧森堡）系列基金－普徠仕亞洲(除日本除外)股票社會責任基金A級別(美元)),MAR01-TFBK,美元,股票型,2008/01/28,RR5,無,2026/08/18,25.77,2.34,16.45,36.93,71.34,157.7,20.98,0.45,1.22,2026/06/30,208.00百萬,2.5,
普徠仕（盧森堡）系列基金－普徠仕全球天然資源股票基金A級別(美元),MAR04-TFBL,美元,股票型,2007/11/05,RR4,無,2026/08/18,14.5,-0.48,3.87,33.52,46.32,45,15.31,0.55,0.37,2026/06/30,114.00百萬,4,
凱基新興趨勢ETF組合基金,ACKG16-TFBW,台幣,全球組合型其他,2010/08/09,RR4,無,2026/08/18,11.98,0.93,10.41,40.45,60.37,19.8,19.21,0.52,1.28,2026/07/31,1.322億,3.5,
貝萊德美國中型企業價值基金A2 美元(原名稱：貝萊德美國特別時機基金 A2 美元),SHZ12-TFCF,美元,股票型,1987/05/13,RR4,無,2026/08/18,475.69,9.71,9.58,19.5,48.17,N/A,12.51,0.4,0.82,2026/05/31,350.00百萬,2.5,
貝萊德歐洲特別時機基金 A2 歐元,SHZF5-TFCG,歐元,股票型,2002/10/14,RR4,無,2026/08/18,66.09,7.62,2.94,8.65,15.2,547.94,17.65,0.14,1.01,2026/05/31,676.00百萬,1,
摩根基金－環球天然資源基金 - JPM 環球天然資源(美元)－A股(累計),JFH30-TFCH,美元,天然資源,2006/09/12,RR4,無,2026/08/18,24.1,3.12,6.45,55.48,85.67,89.76,19.7,0.67,0.36,2026/06/30,"1,260.00百萬",4,
摩根基金－新興市場小型企業基金 - JPM新興市場小型企業(美元)- A股perf(累計),JFZ95-TFCI,美元,股票型,2007/11/15,RR5,無,2026/08/18,23.7,0.72,1.85,11.95,36.92,137,15.21,0.21,1.03,2026/06/30,505.00百萬,1,
高盛基金Ⅲ-高盛全球機會股票基金X股美元(原名稱：NN(L)全球機會股票基金X股美元),ANZ88-TFCJ,美元,股票型,2010/08/10,RR3,無,2026/08/18,451.85,2.75,1.67,-1.86,17.15,82.91,11.19,-0.07,0.99,2026/06/30,222.00百萬,1,
